,CAND_ID,numdonat
1227,H8NJ05052,6
1228,H8TX27056,380
1229,H8FL18028,4651
1230,H8WV02115,662
1231,H0MI02094,259
1232,H6WA09025,312
1233,H8FL17020,13
1234,H8TX10110,671
1235,H8NC13075,8
1236,H6IN02155,1
1237,H2FL11042,5
1238,H8PA09032,14
1239,S0SC00149,278
1240,H8CT04172,317
1241,H8WI01024,1575
1242,H8ID02148,126
1243,H8VA11062,1100
1244,H2OK02083,111
1245,P40003576,57
1246,H8FL06148,526
1247,S6FL00319,12
1248,H8FL16055,2176
1249,H2CT02112,395
1250,H8OH15076,398
1251,S4MI00355,140
1252,H6CA33106,77
1253,S6VA00093,215
1254,H8NJ07223,6472
1255,S4SC00240,47
1256,H6OH01096,4
1257,H4MI04126,183
1258,H8FL27029,74
1259,H8TX32106,96
1260,H8NM02073,124
1261,H6VA04061,276
1262,H8AZ04140,34
1263,H4TX02108,30
1264,H8PA07127,4
1265,H8MI03079,171
1266,H8GA04125,24
1267,H2GA02031,113
1268,H8OK04094,5
1269,H4PA09056,2
1270,H0CT03072,791
1271,H8AZ08083,7179
1272,S6RI00163,61
1273,H8KS02173,983
1274,S0CT00177,21
1275,H0KY05015,128
1276,S8MA00276,2926
1277,H8NV03218,25
1278,H8IL04134,269
1279,H2NC07096,271
1280,H6MD08564,3
1281,H2NC13110,650
1282,H4CA35031,98
1283,H8IL06105,13
1284,H8MI08094,1
1285,S8VA00354,51
1286,S8MT00234,4117
1287,H8IN04157,84
1288,H6AL05202,10
1289,H6CA31142,1
1290,H8OR05198,30
1291,H8NJ07215,44
1292,H8PA15229,2355
1293,H8MS01145,95
1294,S2SD00068,91
1295,H2NY00010,110
1296,S8MT00218,39
1297,H8IL03136,55
1298,H2TX33073,340
1299,H8NY01197,47
1300,H2HI02128,166
1301,S8MN00552,166
1302,H6VA01174,2
1303,H8MO04071,613
1304,H8NY21286,29
1305,H8UT01125,1
1306,H2OH03067,228
1307,H8CO05148,10
1308,S8MN00438,255
1309,H8GA03051,75
1310,H8MI06171,1
1311,H8NC08083,553
1312,H8FL26054,4
1313,H8FL27136,205
1314,H8IL10123,37
1315,H6CA25177,125
1316,H6MD07160,181
1317,H8TX29094,57
1318,H2NY21115,1
1319,H8CO07094,17
1320,S4AK00214,82
1321,H0GA08099,43
1322,H4CA18094,1
1323,H6CA24113,277
1324,H8IL05115,2
1325,H6TX15204,31
1326,H8PA01153,22
1327,H6NY16132,1
1328,S8MI00414,11
1329,H8OH16116,95
1330,H8NJ03206,10932
1331,H6LA01225,10
1332,S6MD03177,518
1333,H4MN08091,8
1334,H4NC05146,509
1335,H2MA09072,94
1336,H8FL15263,6
1337,H8OK01124,25
1338,H8CA48035,7216
1339,H8MO02190,2
1340,H8PA09024,9
1341,H8KS02249,12
1342,H4NC06136,3
1343,H6LA03148,149
1344,H4MO05234,153
1345,H4AZ04024,2
1346,S8MD00302,295
1347,S8FL00281,1
1348,H8CA28185,19
1349,H6TX34031,35
1350,H8MI02113,2838
1351,H8WV01067,20
1352,H8TX22297,25
1353,H8TX31058,9960
1354,H8MI09092,45
1355,H6TN01388,43
1356,H6NY11174,579
1357,H6MI12264,11
1358,H8UT02255,681
1359,H6MN02149,868
1360,H2NC01081,153
1361,H8WA08122,2
1362,H8TX29052,250
1363,H6CA29203,3
1364,H8NY22151,4777
1365,H8TX23170,17
1366,S6AL00195,1
1367,H8GA06369,58
1368,H8GA14025,2
1369,H8IL13150,4198
1370,H4CA02098,1
1371,H8NV04026,4
1372,H0NY02085,16
1373,H8NC05063,398
1374,H4MA05084,319
1375,H8NH01186,311
1376,H6NY03031,42
1377,H8OH01043,543
1378,H8FL01107,4
1379,H8NY11113,3781
1380,H8NM01406,6
1381,P80001571,3172
1382,H8MI11304,6
1383,H6MD06212,192
1384,H6OR04047,1268
1385,H8IN07184,236
1386,H8WA08163,67
1387,S8NY00215,601
1388,H8TX07165,2
1389,S8DE00103,87
1390,H6FL09195,23
1391,H8CA49074,142
1392,H0OK01089,4
1393,H8TN07084,4
1394,H8CA12171,122
1395,H8IN09099,2
1396,H4VA08224,700
1397,H8IN02169,784
1398,H8CT05187,49
1399,H2CA50026,27
1400,H8CT05179,6
1401,H8TX29086,60
1402,H8IA04122,4
1403,H2TN05131,32
1404,H8CA09144,82
1405,H8LA03086,2
1406,H2MI11133,1
1407,H8TX16083,50
1408,H0IL05096,450
1409,H6CA20152,238
1410,H8OH11141,108
1411,H6OR02116,755
1412,H6FL13148,254
1413,H6PA10125,9
1414,H8NV02095,181
1415,H8CA25074,10082
1416,H8TX12074,532
1417,H8VA10171,40
1418,H8TX18196,13
1419,H8OR03102,1
1420,H8OH05150,175
1421,H8OH12297,16435
1422,H4CA12055,1004
1423,H8NC02094,27
1424,H4CA25123,601
1425,H2UT02324,162
1426,H0VA09055,435
1427,H8WV03113,2
1428,H8KS03114,129
1429,S0KS00091,18
1430,H8WA06100,9
1431,S8UT00143,1133
1432,H8CA22154,5
1433,H6WI03099,232
1434,H6MN05183,206
1435,H8NC06079,420
1436,S8FL00273,12785
1437,S8PA00320,9070
1438,S4HI00136,49
1439,H2KY04121,74
1440,H2TX35011,424
1441,H8PA13125,114
1442,S8MI00364,31
1443,S0NH00219,48
1444,H2FL22072,12
1445,H8CA24150,1
1446,H8NY14133,1
1447,H0GA07125,173
1448,H6MS01131,177
1449,H0NY04057,4
1450,H0SC04257,56
1451,H8MO07223,24
1452,H8GA07201,2502
1453,S4WV00159,9
1454,H8MI11361,13
1455,H8NY29032,60
1456,H8TX03123,437
1457,S8MO00145,59
1458,H2NY14037,208
1459,H6FL18147,1
1460,H8PA05071,356
1461,H4AZ07043,239
1462,H8CA49066,65
1463,S4TX00433,5
1464,H8CA52052,235
1465,H2CA06259,392
1466,H8OH12248,6
1467,H8WV03089,5
1468,H8MA03130,17
1469,H6GA05217,18266
1470,S8MS00287,1
1471,H6FL19087,153
1472,H8ME01120,690
1473,H8ME02144,2
1474,S8NE00182,3671
1475,H8TX27049,183
1476,H8NJ11142,8412
1477,H4NJ05135,13
1478,H2PA18143,17
1479,H8KS04120,1880
1480,H8HI01200,32
1481,H8MP01015,73
1482,H6NC08145,1
1483,H6FL18139,1
1484,H8AR04130,466
1485,H2IL17071,5151
1486,H8OH12180,561
1487,H8TX02208,6
1488,H2NY03089,410
1489,H2NC09134,68
1490,H8CA23103,87
1491,S8MN00628,4
1492,H8CT05252,16
1493,H8NY21252,32
1494,H6NY24177,4
1495,H8CO01097,1
1496,H8GA11062,24
1497,H8TX33021,17
1498,H2CT05131,801
1499,H8NY11089,5
1500,H8GA10130,11
1501,H4PA13181,60
1502,S8NJ00012,1
1503,H8FL15107,198
1504,H6TX31045,27
1505,H8CA52110,4
1506,H0AL07086,77
1507,H0TX24142,2
1508,H4MI06105,16
1509,H8MN06096,93
1510,H0FL18025,18
1511,H8AZ01229,67
1512,H8NC05055,9
1513,H4FL20023,663
1514,H2CA16100,1
1515,H8MI11288,7
1516,H8OH14111,3390
1517,H4NJ03130,583
1518,H6IL18088,663
1519,H8IL04159,12
1520,H6VA07130,3
1521,P00005439,1
1522,H4CA45097,1982
1523,H8FL07062,404
1524,H6NC09200,1301
1525,H8CA48076,185
1526,H4WA05077,2018
1527,H8OH10119,1749
1528,H0CA32101,282
1529,H8TN07100,12
1530,H8SC07063,1
1531,H4CA20082,305
1532,H4LA06153,172
1533,H8MA03106,801
1534,H8MD06135,14
1535,H8AZ02144,12
1536,S2NE00094,1244
1537,H8ID01124,229
1538,H8WA01077,21
1539,S2TX00312,108694
1540,H8CA26114,159
1541,H8PA16094,1
1542,H0WI07051,450
1543,S4NJ00185,515
1544,H8SD01055,995
1545,H8LA01130,23
1546,H0PA06076,65
1547,H0GA09030,104
1548,H8VA07094,9700
1549,H8MD05152,5
1550,H8FL23051,11
1551,H8NV03267,2
1552,H8MS03158,1
1553,H8IL17052,46
1554,H8NY11071,3
1555,S8MD00328,109
1556,H4NY22051,843
1557,S8CA00416,6
1558,S8OR00207,296
1559,H8MI11346,202
1560,H0CA33117,275
1561,H8TX05086,191
1562,H8VA01303,701
1563,H8ME02201,61
1564,H2SC02042,295
1565,H4MS02068,124
1566,H8CO05114,45
1567,H8MI13243,9
1568,H8CA10175,22
1569,H4TX18054,126
1570,S8WI00026,2
1571,H8WI07096,115
1572,H2AL03032,231
1573,H2HI02508,1247
1574,H8GA03044,10
1575,H8PA16078,3113
1576,S2KY00012,157
1577,H4WV02080,987
1578,H8NY13150,114
1579,H0TN06257,1
1580,H2TX14149,219
1581,H8CA35115,1
1582,H8LA03060,5
1583,H8MI11379,5
1584,H8NY17110,24
1585,H8NY25097,423
1586,H8CO07078,3
1587,H2CA39078,123
1588,H8GA02087,17
1589,H8IL10115,109
1590,H8CA26106,8
1591,H8CA39208,3
1592,H8CA32088,6
1593,H4TX04039,389
1594,H8MN08043,699
1595,H6IL08147,2486
1596,H6TN04184,5
1597,S8MA00318,219
1598,S8MT00200,1
1599,S8MS00253,922
1600,H6MD04209,146
1601,H6NY01126,2
1602,S6OH00254,25
1603,H8WV03105,25
1604,H8MN05213,16
1605,H8SD01063,51
1606,H8GA07151,44
1607,H8NY12137,6
1608,S8TX00418,30
1609,H8AZ09040,856
1610,H8CA10167,2596
1611,H2PA09035,55
1612,H6CO05159,36
1613,S8IN00171,5425
1614,S6KS00080,11
1615,H8VA02053,10
1616,S8TN00337,6636
1617,S4NC00162,113
1618,S8CA00408,1272
1619,S8TN00477,29
1620,H8TX06258,2
1621,H4OK06056,78
1622,H6TX02079,469
1623,H8WA09054,147
1624,H8TN02176,1794
1625,H8TX06233,198
1626,H8NJ04204,1
1627,H8ND01029,1
1628,H0WA02080,168
1629,S8MI00422,1
1630,H8MA05143,22
1631,H4WA04104,180
1632,H8VA02079,1
1633,H8PA11087,25
1634,S6MO00305,65270
1635,H0TX23086,1440
1636,H8VA04026,165
1637,H8NE02220,2616
1638,H8IL03102,44
1639,H8TX26090,2
1640,H8NJ12108,31
1641,H8NV04034,1
1642,H8CA32070,3
1643,H4CA33119,304
1644,H8MA02082,5
1645,S8TX00335,3
1646,H8AL04094,88
1647,H4WA07073,8
1648,H8SC01124,663
1649,H8UT02305,42
1650,S8VT00141,100
1651,H8MD06150,8
1652,H8MI11262,19
1653,H0PA03271,527
1654,H8OK01173,322
1655,H8NY21245,2388
1656,S8VA00313,11
